content,mid,like
"我觉得民众挺搞笑的，生活里到处都是预制菜，人家明文说预制菜是好事，他不告诉你 你平时也一直在吃预制菜，大众不去关注 预制菜的监管和卫生 反而去无脑喷预制菜... 奇葩脑回路
既然上面决定了  就一定有原因，你非要纠结在“预制菜”这三个字上，那人家有的是办法 绕过这三个字，你们以为之前食堂就卫生吗？之前食堂就健康吗？
一群从来没有监督意识的人  揪着 预制菜 三个字，真是活见鬼，一群乌合之众",206762618,22
"食品最重要的不就是“品质保证”、“价格合理”、“口味很棒”、“诚信做事”这四点吗？就这四点，有的现炒的也未必能做得到，而有的预制菜就这四点也做得很好。
有的人啊，你们长点心吧，我们需要抵制的从来不是提前做好，而是对我们有害的。谁告诉你只要是个预制菜就代表着“品质低劣”、“价格离谱”、“口味差劲”、“没有诚信”这四点啊？你要列举那些做得不好的预制菜，那你为什么不顺带把做的不好的现炒菜也列举了啊？然后别人列举了做得好的预制菜并且列举了做的不好的现炒菜就被说成是洗白，啊我呸！因为部分做得不好就直接上升到全体，你好大个胆子！！！本来食品安全就是个复杂的问题，总有人要出来充当每一场问题中的趟浑水的人。真是服了我去",669462913,8
我之前关注一个在美国生活的up主，她之前购物分享就有预制菜，切好，料也调好，当时评论区和弹幕都是说想要觉得很方便，怎么风向变得这么快[喜极而泣],10579521,54
因为我们花的是正常菜的钱吃预制菜,374381518,50
"理论上来说，如果预制菜能够做到真正意义上的“安全”，在生产环节中保质保量层层把关，国家在预制菜领域有法可依且有法必依，预制菜还真能做到比学校后厨“亲手炒出来”的饭菜更加安全健康。甚至因为节约了食堂的人力成本，食堂运营方能将更多资金投入菜品的质量本身，而非日渐高昂的人工费用。

注：以上情形均为纯架空，并且假设每个环节均100%符合文字描述",333701340,7
我认为预制菜更多应该是放到商店中让消费者选择的，而不是扔餐厅菜谱里让你开盲盒，更不是甩到学校里强迫学生吃的，假设各位以后出门满大街干餐饮的全是预制菜，各位还有去餐厅的想法吗？预制菜卖你现炒的价格还要加上铺子的租金外加老板店员的工资，最后贴钱还不高兴，这些明明可以直接买回家自己煮的，我又不缺这点水费煤气费，为什么很多人反感预制菜？更多的是预制菜本身就处于不透明，难定义，难管控的范畴，你都不知道你这顿饭有什么东西，怎么做的，拿什么做的，想不害怕都难,1017672723,92
无所谓，至少口味长期稳定，我个人对外卖预制菜接受程度比较高。,295587114,55
预制菜说上天，就没有现炒的好吃，说到健康，鲜菜现炒现煮比不上封到塑料袋的是吧？,199481512,54
大伙反对的从来不是预制菜这个技术，反对的是低质量预制菜。如果是国宴大厨以国宴标准亲制的预制菜，抢着吃都来不及。反对的是，已经彻底失去信用的部分食堂以及商家使用的低质量（我甚至不敢用劣质，因为劣质意味着不合格，但大伙心里有数）预制菜，强行贩卖给中小学校学生。,107797877,11
讲真的我觉得方便面也是预制菜，但方便面还是比那种菜品放心的。[doge][doge],1651814750,117
害怕的不是预制菜而是怕为了商家降低成本从而对原材料的选择或者中间的某些过程进行偷工减料，所以要配合上完善透明的监管尽量做到吃的放心,1418650,286
太多网民连预制菜、料理包和中央厨房这三个玩意的区别都搞不懂就开喷了，预制菜要是禁用，西餐快餐第一个死绝[嗑瓜子],3.49311E+15,10
嗯，预制菜这个概念实在是太过笼统了，其实大家反对的应该是即热料理包吧，把它和常规的速冻食品、即食零食、预配制菜和厨房的预备制菜都混淆在一起就是为了在语言语境上做出混淆操作，从而满足其宣传的正当普适性。即热料理包就应该跟方便面、自热小火锅什么的放在一起，既然之前那么黑方便面没营养，那即热料理包也别在那儿说自己有营养。,8236313,34
因为各种营销号炒作的所谓保质期一年的料理包，又刻意混淆料理包和预制菜，大部分家长理解的是料理包进校园，我在抖音评论区看到科普中央厨房和料理包区别的评论下面基本都是骂的,266238493,25
前段时间买了好几种羊蝎子，便宜的七八十，贵的一百五六，都是加热即食，七八十的倒出来都是骨头+肉沫汤了，基本上吃不到肉，一百五六的倒是有肉有骨头，不过这种价格我直接去店里应该也差不多，产品质量参差不齐，价格也挺高，那我吃这个东西也没有明显的优势，所以我当时就不太懂这个预制菜了[思考],389640553,318
预制菜本身也没什么可怕的，因为严格来讲，你买的所有食材都要经过一系列“预制”流程。你可以在家现做也可以在家准备预制食物（也就是做好了打包起来晚点吃，本质逻辑都是一样的），和工厂/餐厅生产没什么区别，只不过一个是自己吃一个要出售,486158447,4
或许预制菜换个词大家就能接受了，比如便当,220308241,1671
大家抵制的不是“新鲜预制”，而是超长保质期的“防腐预制”制品，只是这两个东西用上同一个词，科普却不把这些性质上的东西区分，而是继续从这个词里面继续较劲带有“你的外卖也是预制菜”的调侃口吻，真只会越描越黑,6589894,3
说实话，我实在不懂为什么在抵制预制菜，我前几年口罩刚过时跑业务，经常开长途，预制菜不比方便面，休息区的炒菜啥强多了吗？而且，预制菜携带起来也方便啊，车上有带微波炉，热一下就行。这是触碰谁的利益了？还是让什么人看出来这有节奏可带了？,2088427216,18
"大家可以来看看这条视频
BV1DN411t7NY",544389033,6
比起初高中的高价低配的学校食堂，我还是愿意吃预制菜的，前提是卫生，我们以前高中食堂的菜就不怎么好吃卫生也不咋滴，偶尔可以吃出cy，qc什么的高蛋白，而且到后来还把以前的自由点菜改成了只能买套餐，那个套餐就是把一个相对好吃的和一个基本没人买的贼难吃的菜绑定而且最低也是两个菜起步，价格还加了一点，最后给出的解释是为了减少浪费？？？虽然说套餐提前预约可以减少生成上的浪费，但你TM捆绑销售而且还捆绑zhu si liao，学生不吃倒掉了就不是浪费了？只是把浪费推到了学生头上了，而且我问了几个同市的几个不同学校的初中同学，他们学校也都改成了这样，有消息说是当地的教育部推动的“改革”（我也不确定），我们班有个老师也是参与学校食堂管理的跟我们关系也不错，有一次我们问他为什么食堂的菜这么烂什么的，他告诉我们他也想买点好的，但是去批发的地方只能是那几个{指定}的地方，卖的贵又烂没办法，学校食堂的利益怎么样的大家多多少少都知道一点。我觉得现在大部分的中小学食堂的饭菜都没有正规的预制菜好吃实惠，现在反对预制菜的确实有一些是对预制菜不了解还有一些对预制菜的刻板印象，但我觉得比起改革现在学校食堂的现状不如让预制菜加入打破原来食堂的‘规矩’。[2023],294518825,111
不抵制预质菜，但抵制把它当成现做的卖给我,1370126718,45
"其实更多人反对的是料理包吧。
同为即热预制菜，咱们自己准备的便当最多放一天，料理包在密封袋里可能能放几个月。。那些开袋即食的冷食也就罢了，人们对它的定位其实是零食，料理包基本都是热食，人的心理上就觉得它是剩菜加热。。。
而预制菜，我削好的苹果，购买的调味料在定义上都是预制菜，把人民反对的东西命名为概念覆盖范围这么大的预制菜，摆明了偷换概念。",355895,19
"我们当然不是质疑预制菜的安全问题，做好监管工作说不定比堂食还要卫生，但先是预制菜，再来是不是就是注射液呢？2077的生活是不是就要成为现实呢？底线都是一步一步降低的，每个人都活在夜之城中，最终餐饮成为一种贵族奢侈品。不是一切都要为效率服务的，不然世界上所有人文社科全都没有存在的必要。
我坚决反对预制菜，很同意有些博主的话，如果想推广预制菜，先从北京开始",12167583,4
军队中什么时候推广了预制菜，再推广给老百姓吃吧。有的时候没得选，不代表外爱吃，我也想去酒店里，花费40-50分钟点上几盘小炒，但是对于快节奏的生活而言是不符合逻辑的。,28886282,4
"[doge]一个个的都在科普“只要按正规的做，预制菜安全卫生方便”
我就只举一个例子：核酸检测。目前只有政审的力度高过核酸监督力度了吧，最后发生了什么，大家应该都看到了吧？
他们为了赚钱，都在会死人的核酸检测上作假，你凭什么要我们相信，他们会“按正规流程制作预制菜”？",9243143,90
我可以接受预制菜，但我不能接受我去一个连厨房都没有的实体店餐厅去吃预制菜，,329474386,155
"要是我下了班，有时间、有心情、有精力去买菜做饭，然后再洗锅刷碗，我当然也会去干
真以为打工人想每天都点外卖、吃快餐啊，又贵又重油重盐",1398078562,20
我就在给学生配餐的中央厨房上班[doge]，我们这里不是预制菜，都是上午做好，中午送到。,17999399,8
用着料理包，赚着现炒的钱[吃瓜],374188171,367
从不抵制预制菜，外面馆子能注明自己用的预制菜就可以了[吃瓜],15263586,1862
现在大众对于“预制菜”的定义可能绝大多数都指的是“料理包”，但其实“预制菜”的定义非常广，远远不止有“料理包”是“预制菜”，不能一棒子打死,12628530,2012
如果真是因为监管，我反倒觉得应该大力推广预制菜。预制菜是集中生产、集中运输、集中贮存，监管成本远远小于一个个的学校食堂。预制菜被很多人诟病的就是没有个性、没有“美食”的灵魂，可个性就是非标准化，就是监管成本上升。我们要求学校食堂安全、健康、营养、美味、丰富，唯一的办法就是增加投入、在学校投入固定的情况下，增大后勤投入就会减少教学投入，而学校又不能去创收盈利，全靠国家投入。在这种情况下，即使预制菜被成功抵制了，还会有其他风险。以前没有预制菜的年代，学校食堂好到哪里去了吗？,117557462,4
记得最开始骂的东西叫料理包，不知道啥时候扩大化到预制菜了,806713,1942
主要是你花了20左右点了一个菜，店主花了两分钟，用水加热了一个5块钱的料理包给你，就跟你去牛肉面馆花十几块买了一桶4快的红烧牛肉面，想想都难受,97478974,12
你猜为啥抵制预制菜，还不是食品安全问题伤了老百姓的心，如果大家都做的好好的，会有人说什么吗？只能说很多商家在老百姓心中已经失去了信任,1199116078,345
因为料理包=预制菜，赛博四害之一，真的太厉害了??,439733372,2732
一脸懵逼，进校园的不是中央厨房吗，关预制菜啥事。。。,91224912,415
弹幕在那儿摘“预制菜”和“预制食品”的字眼差。我还专门出去查了下，“预制菜，又称为预制调理食品”。弹幕好一手偷换概念，合着《食品安全法》不包括“菜”？,289351363,9
怪了，我从没关注过预制菜，这视频这么快就推我了,50736702,28
预制菜确实可以吃，但我更想吃现做的，偶尔应急可以吃，但这不是劈天盖地的取消传统中餐的现场烹饪的资格的理由，劣币驱逐良币，虽然预制菜确实可以帮助商家提高利益。但是不应该让消费者来买单，为什么有的中餐厅一个两荤一素的套餐敢卖几十块，就这样还挣不到钱，那我想问问钱被谁赚了，房东躺在家里赚的盆满钵满为什么不去打压租金反而来搞一些预制菜？现在县城还好些还有现做现卖的包子，每天凌晨四五点起来现包现蒸的包子，然而在主城读大学的那几年吃的全是冷冻的包子油条，难吃至极。,174528082,48
反对的不是预制菜而是强推预制菜吧。肯德基麦当劳这么多连锁店，我们也没说他是好东西吧，我们会说是垃圾食品。这里面的区别是我知道他是不是而且我也可以选择吃或者不吃。,20415228,15
别混淆概念，一个是有的选，另一个是没得选，,3610633,19
有一说一，就学校食堂那卫生水平，预制菜反而是提高了好吧，就问下在座的各位，经常在食堂吃饭的有几个人没吃出来过不应该吃出来的东西的，包括但不限于头发、钢丝、指甲、不明生物的不明部位，还有几乎所有常吃食堂都能吃到各种蠕虫（蛆），预制菜只要符合标准就绝对比食堂干净的多（甚至可能不符合标准也比食堂强）,44317048,3
这个怎么说呢，好比我点外卖知道你是预制菜了，也就无所谓了有平台券什么的价格也就还好。。。。去吃堂食一份盖浇饭。老板当着面拿出来一袋料理包，在哪里加热一下，多少有些吃的不舒服。,3350764,15
预制菜优点是方便、储存时间长、卫生等等，但是食物最重要的是什么，是好吃啊。普及化可不是闹着玩的，我还没吃遍八大菜系，别让这玩意入侵我的生活，我嘴刁，我吃不来预制菜。比起蒸一下，微波炉叮一下，丢锅里翻炒一下炒热了就上桌的预制菜，我更愿意吃那种大火咔咔炒冒锅气的，爆炒到油珠飞溅的，蒜香辣椒香油香烟火气飘满整个厨房的，嫩肉片裹红薯粉生烫的，鱼片烫熟起锅炝油的那种小炒，最后我个人爱好还得加辣加葱，可能不是很卫生，但它们多美味啊，我出生开始就是吃这么好吃的东西长大的，凭什么我长大了越活越回去了，甚至还得被普及预制菜。就生活中那些预制菜，卤品周黑鸭煌上煌，被我家边上热乎乎的卤品店薄纱，酸菜鱼更是口感诡异，明明是自己烫的黑鱼片吃出来一股子龙利鱼味，荒谬。那些连锁外卖店卫生不过关就算了口感也不好(感觉预制菜口感都不太好……)这玩意千万别普及到我头上，我没穷死我都不会吃这玩意，谁爱吃谁吃。还有能不能给小店留点活路，不要再压榨小餐馆的生存空间了，喜欢的店关门真的会让人心情很差,2096041131,29
家里面可以少少的储存一点，停水的时候，或者一个人不想做饭的时候就挺方便的，个人不怎么喜欢泡面[doge],509564235,12
"。。。。这就不严谨了哈
国家连预制菜的标准都没有做出来
很多预制菜的标准是行使的食品标准，并不是预制菜标准，而且你视频所列举出来的那些东西并不是预制菜，而是跟面包，辣条一样，是食品。",88778236,10
不管预制菜是否安全，味道明显比现炒差这是公认的吧。以前偶尔去商圈综合体这种禁明火的地方偶尔吃一下预制菜也就算了。现在为了成本预制菜遍地开花，小到外卖大到酒楼吃都吃吐了，犹如蝗虫过境般的劣币驱逐良币。500价位想吃炒菜还得挑挑拣拣踩不少坑，也只有1k价位往上的高端餐饮没被波及。日常下馆子也就火锅和烤肉这种现煮/烤的生食半成品还有点新鲜的锅气，其他的简直是花钱找罪受，几百花出去不如自己上网买料理包。,6645562,2
这种民间“智库”的业务范围基本就是例如给企业品牌作计划、建设规划之类的咨询。和食品和餐饮没什么关系，只不过一些媒体一听到这个名头就安上“专家说……”的名号了。,1461708170,844
2019年4月，教育部、国家市场监管总局和国家卫健委联合发布实施的《学校食品安全与营养健康管理规定》明确要求，学校在食品采购、食堂管理、供餐单位选择等涉及学校集中用餐的重大事项上，应当听取家长委员会或者学生代表大会意见，保障知情权、参与权、选择权、监督权。而在2020年8月，前述三机关发布的《关于加强学校食堂卫生安全与营养健康管理工作的通知》，更是要求学生餐应搭配多种新鲜蔬菜，学生餐从烧熟至食用间隔时间不得超过两小时。预制菜就是在违规。,1700077905,8
根本原因是：经历了这么多抽象事件，压根没人愿意相信食品是安全的,10721018,58
预制菜不抵制，但是我抵制明明能吃新鲜的做的菜还要硬吃预制菜。不明白为啥要吃，就好像有刚做的面条为啥要吃方便面[OK],3.49436E+15,5
告诉大家个秘密，所有的日料都有预制菜，而且很多日料店用的都是可以直接在超市买的那种，拆个包装+摆盘·翻10倍以上卖你。,344990811,3
"公众普遍抵制的预制菜，是网上买的那种一包一包的，用水热一遍就能倒盘里吃得那种，比起预制菜本身，更多反感的是价格远高于成本还伪装成外卖的骗人行为。
我亲戚的饭店卖的是扣碗，好多时候客人能直接看到厨师把碗扣到盘子里，然后端上桌，因为很多客人是游客，不了解这种菜品，就在美团上说这饭店卖的是预制菜，真的很头疼。
要说不是预制菜吧，按照视频里的说法，扣碗的确就是先加工好食材放到碗里，然后等客人下单再去把菜蒸好扣到盘子里，符合预制菜的定义。但是客人对预制菜的了解又很少，大多数人都不会深究其定义，只觉得所有预制菜都不好[笑哭]",183012751,1
注：按理来说在广东市场叫鱼档档主帮你把鱼去骨然后片好给你，也算预制菜[妙啊],108155173,57
其他我倒无所谓，可是8块的料理包卖我58的炒菜价是不是有点过分了,19167169,15
[笑哭]之前我遇到一个人就发现，有些人就是故意的。实际上热搜指向的都是料理包这种，但是有些人就是故意叫预制菜，试图扩大攻击面。而我多次指出说的是预制菜包含料理包但是料理包却不能代表预制菜，那人就顾左右而言他。,4273846,1232
我前几个月在德国读书，德国超市超过一半商品都是预制菜，当地人吃了多少年了。德国月入2000欧元购买力相当于国内月入4000人民币。物价太贵了,508771689,2
"之前网上全在骂预制菜的时候就给我看懵了，我作为一个厨艺基本为0的人，很喜欢去便利店买些便当回来放冰箱里，想吃往微波炉里一放几分钟就能开吃，怎么想都是好事。
然后我在另一个up和预制菜有一定联系的视频底下提出了疑问，有人解答了我的疑惑，是对产品质量和市场管理的不满。但更让我想不通了，那倒是骂对点啊，这不是经典因噎废食吗",15478534,17
关键是“你真的了解，什么群体在推预制菜吗？”,10961525,19
我不是不相信预制菜，而是不相信人。我能始终记得我们高中那个食堂，平时整的跟猪食一样，外人来参观来查访，就突然什么果盘，烤肉，烩面烩饭，都齐了，还有早上那个面，塑料味的我又不得不吃，愣是憋了三年,34471175,70
"我一直搞不懂预制菜和剩菜对人体的害处的区别
都说剩菜亚硝酸盐的含量会逐渐增高。那预制菜也算是做好了放很久的剩菜吧？那会不会亚硝酸盐也会慢慢变高呢？",358946228,2
个人不喜欢预制菜和原因是，现在各种吃的，已经摄入很多的添加剂，如果再加上三餐，这受的了？up常说谈对人体的危害，不谈计量就是耍流氓。担心的就是计量累积。,277961662,7
我觉得预制菜你放超市里卖不就好了？为什么非要放到食堂和饭店呢？让大家有选择不行吗？无论预制菜有多好，我觉得有选择更好。,23088844,43
原来是学校想玩风险转移，我之前还以为是监管部门想解决校园食堂监管难的问题[笑哭],780050,36
"反感混淆语境的说法
现在社会上讨论预制菜问题的语境从来都不是“方便食品”“快捷食品”“长期储存食品”这些
而是大量餐饮企业可以在不尽到告知义务的情况下滥用预制菜，把原有的正常的餐饮产业结构破坏，长期下来垄断采购端和消费端，让老百姓以后都吃不到合理价格的正常制作的菜肴",23102079,6
预制菜本来没啥问题，至少我个人讨厌以下两种情况，一种，你说的是现做，然后用预制菜包，那种已经跟你说是配的，价格也合理，无所谓了，还有一种，自己在那吃着自认为不是预制菜的人，一口一句预制菜有毒啥啥啥的，然后别人跟他说你现在吃的这东西也是预制菜，就在那嘴硬，说自己吃的这个咋呀咋呀的人[偷笑],500060061,2
"[doge] 这玩意起码从七八九年前就存在于外卖跟食堂了，

那会我还在读书，如果你在学校吃过那种普通米饭+盖饭类菜品的，没准就是预制菜料理包，放水里滚一滚就上菜了
因为那会兼职还跟他们谈过供应链，并且我们宿舍还进过正大的预制便当，微波炉叮10分钟，一份卖给同学十块钱[doge]
现在对于我来说，只要是大厂出来的我一般都放心吃，例如圣农正大还有美团叮咚这种自建的
至于口味，作为一个社畜的我来讲倒是觉得预制菜的口味比外卖跟街边店好一些[doge]，
比起自己做的也许没那么新鲜跟锅气，但是能省很多时间[doge]
每天起床洗刷+吃早餐+做中午晚上便当，纯自己做菜最快一个钟搞定，如果全用预制菜+随便糊弄个青菜，半个钟都不到就可以出门了[doge]",11565851,19
说真的 很多大牌中央厨房出来的预制菜比很多小饭馆都要干净 大家过意不去的是那些不知名小店厨房打包出来的菜品安全性,108050279,50
说到底都还停留在“都是纯天然中草药成分，没有任何化学的东西在里面”的认知水平上,3523513,6
我就说一条，部队现在有浅盘集体自热食品，那玩意也是典型的预制菜。,394541,51
千万不要吃粮食，市场上的粮食都在粮仓储存好久了，粮仓储存粮食可以储存一两年，不新鲜，肯定有防腐剂，最好去原始森林生活，吃新鲜的野果，野菜，野猪,3.54638E+15,3
有一点我不是很认同，学校食堂要检查，难道工厂就不会检查了吗？怕不是工厂比学校的检查更严格吧。所谓的风险转移从逻辑上就不能成立，如今国家对预制菜还没有严格的分类，这一点导致很多好的产品直接被淹没在预制菜产品风波里，个人给出的分类分别是，包装即食食品，预制加热食品（速冻包子饺子之类的），预制加热菜品（料理包），预加工菜品（切配好的蔬菜和肉类之后需要人工加工的）。前两项是我们以前就没少吃的产品，最后一项明明应该是这里面最安全的产品缺因为预制菜的名头挨骂，真正需要我们抵制的东西是“不合格的料理包”而不是把所有的东西都一口打死,158091210,7
"这么说吧，你到饭店点菜吃饭，就隔了几米的距离，人都能给你偷工减料的
放到预制菜上，天晓得你拿到的到底是不是你要买要吃的东西",4524998,2
要是没有预制菜，我都不懂餐厅的英国佬要给我端上来什么牛马料理，只能说预制菜太香了[吃瓜],691042952,7
我们的敌人不是预制菜，而是不能自己选择。,37915008,6
之所以会出现这么多污蔑预值菜的，是因为商家为了保证每一个顾客吃到的味道都是一样的，采用了工厂机械化处理，这就排除了厨师的不稳定因素，如同之前AI对绘画行业的冲击力,284823115,11
在我看来，接受预制食品几乎是所有工业国家的必经一环，在这个效率第一时间宝贵的时代，方便省时可以打动任何人，尤其是现在工作时间越拉越长，年轻人越来越独立，时间越来越少的情况下，没有任何人可以阻挡预制菜的风潮,88244331,33
喷的不该是预制菜，而是很多地方的垄断、不给选择权、同时乱收费,7171916,12
我大四（2017年）去参观了一家预制菜企业（给711，航空公司提供食品），工人都是穿消毒好的衣服（类似防护服）?口罩?头套，非常干净卫生。然后成品食物只要微波炉加热就能吃，我以为不好吃，当我吃一口就被惊艳了！非常好吃！！他们还说任何的食物味道经过他们分析都能做的出来，我就在想，未来这种卫生、便利、美味的预制菜一定是主流！,98548355,3
超市净菜还可以，但仰泳鱼，不要去选哦。鱼最好还是让热心摊主处理一条。速冻食品包子馒头内，真的不如在当地的小店买现包的好吃。如果自己做早餐，自己做点牛肉，抽个真空，配面条也很好，成品菜，带着塑料那类，最好不要买来吃，风险点太多。还有火车上的不是预支菜吧。火车上是有炒菜的。可以去小料。,57854153,9
把料理包也定义为预制菜，然后大流量说中央厨房预制菜健康，用中央高品质现做菜和低等的料理包混在一起称为预制菜，在这种情况下说预制菜健康的，我建议速速趋势,690577876,2
你以为你自己是个人，其实你只不过是农场里的火鸡??，领导才是农场主，农场主肯定是希望有如此完善的喂食系统[doge],507815035,5
大部分人都不愿意接受新鲜事物，特别是文化程度低的人，再没了解前就直接否定，航天人员吃的也是预制菜。我觉得问题不在预制菜本身，而是在食物安全监管透明度上,27953510,6
