content,mid,like
预制菜合法合规其实利大于弊，尤其是对于咱们穷人和没时间的人，生命体征维持餐并不比预制菜强多少。尤其是产业规模上去了，企业之间内卷，品质价格必然会提高。,11245142,303
点外卖谁不想要快捷，这不就造成了消费者和预制菜的双向奔赴吗，真要避免预制菜可以去能看的见制作过程的餐厅，更好的办法就是自己下厨，吃的放心[doge],525169858,105
"将预制菜认为是餐饮行业的大敌，就如同，以前赶驴车的认为内燃机是交通运输的大敌一样。
社会越发展，分工越细化。
预制菜的底色，是生产力发展到一定阶段，社会分工更加细化的水到渠成的必然产物。
如果，煎蛋保持味道，并且价格合理，预制就预制呗。",413221686,45
预制菜最大的问题不是中餐的标准化，而是完全摒弃了中餐的“新鲜”。国内卖菜和国外不一样，我们更喜欢新鲜的食材，哪怕是到我这代，喜欢冰箱囤满冻货了，也无法接受餐厅的预制菜化。除非是油炸类食品，其他预制菜大部分都很难吃。作为一年点355天外卖的人，点到几次预制菜后，现在我开始自己学做菜了。如果实在要吃预制菜，为什么我不自己在网上买任何微波炉加热呢？,8871984,14
预制菜香味主要靠调料，而正常的是靠食材本身的香味，回爷爷家农村，大锅炖鸡肉，放点蘑菇粉条，不用放太多调料，小火炖一两个钟头，那香味扑鼻，而城市那种预制菜肉一点香味都没有，全靠调料撑着,628847123,491
我也是做餐饮的，房租人力成本逐年上涨，美团吸血越来越狠，工商监管越来越过分（有些要求让人莫名其妙也是逼迫商家转向电器和预制的原因之一）。来自各方的压力迫使餐饮业寻求新的出路，其中最关键的就是食客自己，其他预制菜餐馆5分钟不到就能上菜，我们家要十几二十分钟，食客就不满，下次也不会来了。只能说餐饮行业的变化都是人民自己的选择。,36161920,2
不认为料理菜能把餐饮业搞崩溃，或者说搞坏餐饮业的不是预制菜，而是用预制菜却说自己是手炒的卖价也是手炒的餐厅败坏了行业口碑，照理说麦当劳肯德基还可以解释为不是谁都会为了吃一次炸鸡而浪费一锅油，那速冻饺子怎么说？速冻饺子在家煮难道不方便？可是全国的饺子店崩溃了？很明显并没有。甚至有的饺子连锁就主打手包现煮反而过的挺好，后厨是一块大玻璃，餐厅是可以看见后厨现包现煮的。[嗑瓜子][嗑瓜子][嗑瓜子],622615614,88
是根正常的舌头，只要吃过新鲜的菜，再去吃预制菜，都能吃的出来，用预制菜的店，能去上两次已经了不得了。而我，但凡商场内的餐厅，基本上都不吃，不是因为我知道哪些是预制菜，而是我知道大部分都可能是用的预制菜，不想吃。,40389832,30
顿顿说的不能太赞同了。最终不光损害了餐饮行业，包括美食文化也会逐渐荒漠化了。以后大家吃的不是饭而是饲料了。。。还是要控制，快餐无所谓，但正餐的餐厅还是希望能更好的活下去并且发展发扬好咱们的美食文化。,1661599021,16
"k记m记这种洋快餐不也是预制好的，他们就没有人觉得有问题啊。
同样的道理，我认为现在预制菜的快速发展是真正的大好事，不能抱着过去一成不变。",4497919,3
预制菜为什么是不好的呢，我没钱晚上从公司带两盒米饭自己加一包预制菜，很省钱，谢谢up开头推荐的更多预制菜品。,181835840,455
这个视频对于预制菜的想法我个人不认同。预制菜的优势就是出菜稳定，且成本低廉。如果去做餐饮行业就应该知道，对于食材的购买储藏的量的把控是一个学问。多了就会因为不新鲜而面临是否继续拿来用的困难，少了生意就做不好了。预制菜就是解决这个问题的最优解之一，注意是之一。现在预制菜的问题是，商家的价格依旧按照新鲜菜来，这里面存在对于消费者的隐瞒和欺骗。以及预制菜的卫生状况是商家无法把控的。现在处于预制菜的狂奔期，这些问题肯定很多。但是一旦稳定下来了，低价的外卖预制菜，在能把控品质和卫生的前提下，作为打工人中午的选择，不会太差。说到底预制菜是现在这个快速社会需求的产物，不关是对商家还是对消费者。做好管理是最重要的。至于厨师，现在厨师其实已经很稀有了。之后厨师将会成为高级饭店的招牌，餐饮应该就会分级。我现在只是希望这个分级不会太离谱。,107558,22
"支持预制菜的除了快外，我想不出优点，说食品安全统一，连后厨都不信任的，居然更加信任工厂；后厨卫生参差不齐，有用好一点油的，有地沟油的，有会好好洗菜的，有菜掉地上拿着就继续切的......其实现在大多数餐厅后厨还是不会用地沟油，只不过油可能会重复用，厨房没有时间专门清洁，不至于黑作坊。至少我接触过一些餐馆的后厨菜还算新鲜，菜基本上每天都送；
---
而预制菜工厂就很难说，餐馆看运气这家，预制菜后受灾面积更大；
而且有一点是存在欺骗性，如果所有的餐馆都老老实实的写清楚是现炒还是预制菜，那么我不会反对，但是现在的外卖设计的图片越来越好看，拍的越来越好看，包装越来越好看，菜呢？根本不入味，很多不好吃。
我赶时间，商家也赶时间，备注清楚预制菜，那么可以；但是我不赶时间，想好好吃一顿，已经吃不到美食了；挂羊头卖狗肉的，偷工减料的，添加剂等，更别提可能拿冻了半把年的继续做了；
成本降低了，但是其实对于消费者，因为餐馆会把预制菜说成现炒的，而也是一样价格；但是对于餐馆更加卷了，因为以前各自还有特色，竞争的地方还不一样，后面一样了，那么会更加卷；",52317,3
[思考]问题来了，国内手机品牌是是组装厂，那么为什么我们不直接跳过组装厂呢，另外为什么台式电脑可以跳过品牌自己组装，而手机却现在还做不到呢，有大神解惑么,254225162,181
预制菜的普遍是中国食品工业的进步，但是如何规范化生产也是不得不面临的问题之一,67100720,589
主要是他一份预制菜十几块钱，而我在饭店吃个饭，他同样的菜端上来就五十几块钱了，那我出去干嘛？还不如自己在网上买回来电饭锅蒸一下，煮一锅米饭，我还能蒸个鸡蛋？和香肠，那我这中午一顿饭不就解决了吗？最多花个二十几块钱，不比我五十几块钱一个菜划算吗？,400608289,4
预制菜我能接受，问题是你拿6块钱打折的猪肉香菇水饺，当成30一份的手工饺子给我上桌是不是有点过分了？之前有个评论说的很好，既然我去餐厅都吃预制菜为什么我不在家吃。餐厅应该把塑料袋冷链的预制菜得注明出来吧。,19251626,16
而且说实话劣币驱逐良币这种事在各行各业也不是一两件个案了……最后倒霉的真就只有消费者，良心在这个时代又不值钱，商家怎么样也不会死，扔掉良心赚的更多。,7165917,336
食品工业化，而且居然还做这么好吃[笑哭] 现在中国冷链运输才是最大的问题。,675010,177
正常人是不会吃预制菜的。哪怕街边苍蝇小馆子现做做的新鲜食物，只要厨师水平在平均线水平。怎么都好吃。至于预制菜，纯属鸡肋，喂猪浪费，喂人难吃。预制菜除了学校食堂基本没有前途，小馆子，路边摊好吃的不要太多，谁会想不开去吃保质期一年起步的食品。口味难吃不说，还不健康，这些做预制菜的，你让他选厨师做的新鲜食物和预制菜我想他的身体也会很诚实选择。就一个简单的问题，你们做预制菜的天天吃？,12325085,18
大家不觉得预制菜很难吃吗，超市里的速冻饺子和妈妈下午刚包的，真的天差地别，真的回家尝尝吧,353061648,136
买卷饼的时侯看到了这种鸡蛋，当时还寻思为什么都那么圆[热],481533030,289
点什么外卖，直接自己买料理包[doge]便宜好吃和外卖味道一样。300块买一个月的伙食，一顿能吃两个菜根本吃不完。一包料理包配饭就能吃饱，2包那是吃撑，料理包真好吃，爱吃。最便宜的3.7一包配米饭4块一顿饭，而且很方便懒人福音,37380645,572
预制菜没有错，但是预制菜卖现炒菜的钱8行[思考],16166694,539
抵制预制菜从每个人做起，我不想几十年后发展到只靠一袋营养液 一块蛋白块就解决我一天的饭。想想就可怕，我努力赚钱努力的锻炼身体就是为了更好的玩和吃。以后碰到预制菜的店和外卖一律拉黑,18007734,25
之前去某可以选鱼的烤鱼连锁品牌，觉得味道有点淡，问服务员要盐，服务员说他们后厨没有盐，料包都是打包好的,38060674,2298
抛开商业上的考量。技术进步代替人力，短时间内的效果就是高于平均水平低于顶级水平。至于以后的发展，不可控因素就太多了，是福是祸未可知也。,299300793,6
如果有一天技术再进步，是不是以后啃能量棒和营养液都能有正常的菜品味道和口感？这不就成赛博朋克了吗，传统餐饮行业萎缩必然导致价格升级，下馆子再也不是普通人消费的了[灵魂出窍],53276952,16
笑死，那以后做饭好的掌勺的岂不是凤毛麟角？除了少数那几类，觉得预制菜更好吃的是这辈子没吃过好东西吧[嗑瓜子],9641926,3
正常人肯定都更喜欢吃新鲜的吧 要是没有预制菜价格说不定也差不多 预制菜的发明只能是商家为了节约成本利益  那些廉价料理包价格这么便宜能指望他给你要用好东西吗？还一堆添加剂,389580910,21
新一代的嘴再被驯服，而他们也乐在其中，可悲没吃过好的,435233935,2
多多珍惜现在的苍蝇小馆吧，真要被预制菜半预制菜统治天下，以后普通人想要吃的起厨师做的菜只能花几倍的钱去高档餐厅消费,24656986,2
预制菜为什么是不好的呢，我没钱晚上从公司带两盒米饭自己加一包预制菜，很省钱，谢谢up开头推荐的更多预制菜品。,181835840,15
[doge]预制菜最大的威胁对象就是各个做外卖的餐厅。当群众发现越来越多的外卖是预制菜，为什么还要花2倍价格“请个人“帮忙热菜而不是自己网上买好菜品丢在冰箱里需要时候热一下即可。到时候受到冲击最大的是专做外卖的餐厅，其次是外卖送餐（由于跑腿流行应该不影响业务转型）[笑哭]也就是这些个体户正在用自己编织的绳子慢慢勒死自己，餐饮还是的有自己特色味道。不然迟早被拼多多抖音的“厂商”平替给搞垮,393169967,2
有点像以往手工艺品和工业品一样，以后肯定会有高端预制菜的出现，我们追求的美食是背后的文化故事、餐饮文化。,39599631,2
预制菜最好的归宿应该是和国外汉堡一样的底层快餐,14165462,1031
其实预制菜在学校里面应该有发展的地方,54752099,42
"荷包蛋早就有预制做法了，看看以前面包店的三明治，里面的鸡蛋夹层就是预制做法，用方形的铁盒子内打一个鸡蛋【烤箱一块铁板上放24个】，烧制好以后取出方形鸡蛋，斜着一刀做2个三明治里面的夹层【想要什么形状的鸡蛋，使用不同的形状的铁盒子就行】
-
荷包蛋这个我一点也不意外，毕竟上学时到面包店打暑期工【十几年前】，自己就做过[笑哭]",140310327,2
让一个从事餐饮行业十年的我刷到这个视频，怎么说呢，预制菜真的是餐饮未来的趋势,33944180,82
我都能想到以后有钱人攀比什么了，比谁家有好厨子，谁不吃预制菜,551322252,18
预制菜没什么毛病有毛病的事某些餐厅用的是预制菜收的却是正常菜的钱而且还不好吃,47705656,819
"预制菜对于工业化的高速发展是不可避免的，未来的预制菜不会变少，顶多是变好吃好看。以后便宜好吃高速的预制菜肯定是相对于昂贵的，口味不稳定，上菜慢的餐馆更好的选择。
你能说预制菜不好吗？相对于难吃的料理包来说，这已经是很大的进步了。再举个简单的例子，你说奴隶社会取代公平自由的原始社会是一种退步吗？但从生产力来讲，这是一个巨大的飞跃",399960031,1
我不反对预制菜啊，但是能不能在菜单上标出来，至少让我知道自己吃的是啥,293886076,6
以前都说不吃隔夜菜，亚硝酸盐超标，现在预制菜都隔夜，也不全速冻的，就完全没提亚硝酸盐了,11701872,11
"冷冻饺子云吞面食消灭了中国的面点店吗？
预制菜出来前，古代后厨没有预制菜和“部分预制菜”吗？
稍微了解一下后厨的人大概都明白，半预制就是一个伪命题",2821023,1
预制菜的出现是食品工业发展的必然趋势之一，真正的问题其实法律法规方面对预制菜的定位和对餐饮行业的约束管理条例，最典型的问题是我不应该去了饭店还花高价格吃到难吃的预制菜品，这其实是一种消费欺诈，预制菜做出来的成品本身应该便宜些,285916613,5
只要干净 预制菜本身是没错的,382509418,40
[大哭][大哭]我是真的不喜欢连锁餐饮的炒菜……千篇一律……味道真的一言难尽，可是商场现在只让连锁进……有时候好吃的店慢慢就消失了……,270617976,5
如果便宜，那是妥妥的“功业”，如果价格没变，那是妥妥的缺德。,339587413,2
预制菜没问题，贵也没问题，有没有性价比才是问题。现在的预制菜不就是罐头的进阶版么？你弄山珍海味贵点没啥（类似好一点的佛跳墙那种），但是要有性价比。现在大家反对预制菜反对的不是预制菜好不好吃方不方便，反对的是我进馆子你特么拿便宜预制菜卖贵了忽悠我。,2301456,29
如果预制菜真的是出自统一化严格操作确保用料健康卫生的工厂，那我还真乐意吃，不比路边三无黑作坊强？问题就在于这种预制包无法确保安全卫生，而且价格还跟正常现做的饭菜一个价钱，这就让人不能接受了，大家要搞清矛盾主次,429620145,7
不是要反对预制菜，而是要标注出来！,481334991,19
只要制作合规，配料干净，预不预制无所谓，反而合规工业化的东西，在一定程度上更能避免脏乱差的问题。但是预制菜既然工业化流程化了，缺了美味、流失营养以及少了人工成本的加成，价格应该再美丽一些，用预制菜的贫瘠菜品、味道、营养，卖着现炒现做满是锅气的价格，多少有点恼瘫不干人事了,8692417,10
对普通百姓来说，所谓的老味道应该指的是家里爷爷奶奶或是爸爸妈妈做的饭菜的味道，预制菜只是对餐饮有冲击，对于消费者，其实暂时还说不清到底是好是坏,139269373,1
其实正规流水化车间做出来的东西，质量比黑作坊做出来的菜要健康多了,514369067,83
每样预制品为了耐保存时间，分别放了保鲜成份，混着炒一道菜怕不保鲜剂摄入过量？ 不可避免商家会自圆其说符合安全标准，但混杂起来那个量啊，不容小觑,222163821,6
我作为厨师我反而盼着预制菜赶紧覆盖全部餐厅，这样人们吃腻了以后，反而会去找不是预制菜的馆子。那时候我们烧饭的下九流才真的站起来了。[打call][打call],32729702,27
"咱……是自己做饭的类型，这个话题和咱关系不大，只要菜市场还在就行了~~~~
自己学烹饪的原因则是嘴叼，能吃出来材料冻没冻过，够不够新鲜，调料的大概品质……最后就只能自己学做了……",411983662,1
以前周末最大的乐趣就是下馆子了，现在好多馆子的菜都没有我自己随便在家里煮的好吃，又贵又难吃，我已经好久没出去吃饭了，外面食堂不算,224604022,4
预制菜只要安全就没啥问题，但是餐馆拿预制菜按照正常烹饪菜的价格卖那就缺大德了，奸商一边抱怨市场经营差一边却又干着破坏市场环境的事,6651466,3
麦当劳肯德基这些其实都算是预制菜，这东西卖没什么问题，但是食药监应该要求明确标识出售卖的为预制菜，例如传基因食品，超市的临期商品销售区。,74236485,2
"作为食客，我反感的不是预制菜本身。而是商家隐瞒使用预制菜，同时价格也不便宜。
那该怎么解决？ 作为个人，我选择给这个视频一键三连，先唤醒更多人的思考。然后等到天下苦久矣的时候，政府再如英雄般上台，强制商家如实报告使用预制菜
就像前段时间下掉肉铺美容灯那样",386050651,4
煎蛋预制菜已经好久了，麻辣烫这几年都是，更可怕的是预制的煎蛋放到麻辣烫里面比新鲜的煎蛋还好吃[笑哭],49910892,6
劣币驱逐良币，更低成本的预制菜驱逐掉高成本的优质餐馆与厨师，最后只剩下预制菜餐馆，再往后预制菜本身直接送到用户家里，去除掉餐馆，只剩下外卖小店，那些优质的老味道就逐渐销声匿迹或成了富人的专属，再难见到了,3.49313E+15,89
不同意UP观点。降本增效肯定是先进的，这属于社会进步。未来普通预制菜属于大众消费，而现在的老式餐饮属于高端消费，完全可以实现共存。就像现在部分发达国家一样。汉堡披萨啥的哪样不是预制菜？,88540864,9
预制菜取代的只会是那些街边快餐店，而对于大部分人来说吃快餐只要便宜能吃饱味道大差不差就行了，更不用说预制菜的卫生要好过大部分街边的快餐店，而那些有自己招牌菜跟特色的餐馆反而不容易被取代的甚至会生存的更好。,20196937,2
"主要是成本低了它也不肯降价啊
你看隔壁的萨莉亚，谁不知道它是预制菜？
它便宜啊，这么说吧，我在它那七块钱畅饮，在某些高端的西餐厅，一杯可乐要50，服务员还当着我的面拿出罐装可乐倒杯子里加柠檬和冰块，2.5→50，牛逼不？",347218612,4
餐馆应该死不掉，现代人出去吃饭除了满足最基本的食欲，其实更主要的是有社交需求吧，还有工业化社会也一定会想尽办法刺激人们出门消费，要出门就不可能不进餐馆吃饭。最后花了钱吃不到好吃食物的冤大头最终也只有消费者自己而已（悲,7165917,6
"支持UP主[打call]，能顶着这么多洗地 预制菜（特指料理包）的水军、资本，依旧敢于说真话，就冲这个三连了。

另外预制菜如果市场占比到了垄断的时候，那么人们日常买菜都很难买到相对廉价的新鲜菜了。
因为资本当有了足够的市场份额以及资金后，就会直接垄断菜农，因为预制菜（特指料理包）放的时间长达一年，就算菜农那边收多了，也能作为库存预制菜（特指料理包）放置。

最后可能带来的危害就是：
1.家庭买菜成本提高
2.买新鲜菜做的餐馆 逐渐 被 预制菜餐馆 以“劣币驱逐良币”形式 挤退、关店。

这里不要认为是在带节奏、危言耸听。

类似外卖行业这种前期给消费者甜头，后期开始 店家、消费者 两头通吃的 资本案例还少么？

并且最后预制菜（特指料理包）角逐到最后只剩几家巨头的时候，什么安全标准就全是它们说的算了（参考 牛奶两巨头）。",316695401,1
我作为一个餐饮厨师从业人员，预制菜我可以用良心说话，预制菜并非不安全。但是只是针对大人而已毕竟大人免疫抵抗力强，不管什么食物只要是隔夜都会有食品安全隐患，何况是隔夜好几个，如果想不变质，防腐剂等添加剂就出厂了，为什么学校要用预制菜。第一就是节省开支，减少用工成本，他们不愿意多给厨师工资，说真的学校食堂厨师工资很低的，又要做好又不想给钱，一个有品质的厨师是可以安全的做好小朋友的饭，宁愿外包和用预制菜也不愿意多给厨师工资为什么大多数学校食堂都是外包就是想找个背锅的，省钱省事。就是没有担当，中国的发展希望各行各业取消外包派遣，打工的只能眼睁睁被压榨。,278084899,1
医疗行业的春天要来咯，好耶穷人赚钱医病然后继续工作继续病继续医，好耶??,437353181,13
预制菜之前买过一段时间，味道嘛也就一般，重盐重辣，价格嘛，比自己做饭还贵很多，后来就再也没买过了。,491817405,6
"预制菜肯定不会完全取缔现炒菜，预制菜与其说是预制菜，不如说是软装罐头。
优点是快速、便宜、卫生，缺点是高盐、固定口味、搭配不好等。
自己提前包好一大堆饺子，置于冰箱，需要的时候拿出来或煎或煮，这是我所知的预制菜的意思。很多餐馆也是这样做的。
预制菜会造成美食荒漠么，这点我觉得不会，就有点类似这个问题，快餐店取代大饭店了吗？或者快餐店取代街边小吃了吗？",14821333,1
"照这个逻辑,干嘛要用工业产品,千篇一律,没有灵魂,就该匠人手工制造,那才有灵魂,有人气,预制菜只要便宜安全味道还行我就支持,厨师可以卷高端区域,但就跟美术一样学了大半辈子,被ai刀了,需求增加了,供给确少了",199555595,7
我不反感预制菜，我反感不卫生。,33581578,11
就是消费者选择了预制菜，消费者的选择让市场向着预制菜发展。若是消费者选择了原材料，那市场自然会强化生鲜运输的能力。,296479091,4
"整个一个哗众取宠博人眼球的yxh。
口口声声说什么餐饮行业蒙眼狂奔，整的好像是选择走预制菜是多么的错误。
但实际上很多开饭店的根本不指望赚你一辈子钱，开几年，不赚钱了直接兑出去，人家本来就赚的就是短期的钱。
而且因为预制菜导致消费者不信任加速餐饮市场萎缩更是无稽之谈。
消费者是不吃预制菜吗？消费者是不愿意花着普通菜的价钱吃预制菜当冤大头。
当舆论都导向消费者一边的时候，大不了就是以后预制菜餐馆自己标注出来，想吃预制菜图快图便宜的人单独去吃。不用刷碗，不用动手——毕竟不是人人都有下厨的条件，也不是人人都有钱每顿饭30+甚至50+。
至于高端一点的米其林之流，你觉得他们会受到影响？
随着时代发展，各行各业都面临不做到业界中高端，就面临被取代的风险。
chatgtp对程序员行业的危害是不是比预制菜更大？扫地机器人对家政行业的危害是不是比预制菜更大？家用投影仪对电影院的危害是不是比预制菜更大？",67127361,2
"只要健康、性价比高
我根本不会在意，甚至喜闻乐见
每天上班累的想死，回来再做饭？我会分分钟爆炸好么？",15880616,3
外面吃预制菜很正常，最近在家里煮我都经常买切好的三层肉和里脊肉,2002614964,7
几年前就吃到预制荷包蛋了，跟个塑料似的，我现在出去吃加荷包蛋都说要溏心的，溏心的肯定不是预制[笑哭],12182269,7
但是不得不说市面上正规的预制菜比现在很多学校食堂卫生[藏狐],1262949309,1
水饺，鸡翅，鸡柳，混沌都可以做，好几家饭店我说这饺子怎么一模一样,391923275,1
"预制菜如果保证安全和卫生的前提下，其实并不难接受，合理就行了。预制菜是现代快速社会生活的必定发展品，就像曾经的罐头和面制食品一样，不追求口味，只追求速度。其实这是一种无奈之举。
如果用多了会有什么下场呢？英国如今的食品行业可以作为参考。英国就是因为曾经的快节奏生活，抛弃了传统烹饪菜品，导致现在大家都笑英国的菜单。
餐饮人也别以为预制菜可以带来降本增效顾着傻乐，预制菜估计还有一年左右的红利期，就会进入个人家庭。到了那个时候，下馆子的人会越来越少，估计食品行业会迎来一阵寒冷期。到时候专打现烹饪的餐馆估计会跟现在的预制菜一样崛起。",73265863,3
个人并不反对预制菜，但是反对用预制菜伪装现炒。这是商家把消费者当猴耍。其实我还挺想找几个不错的预制菜厂家，毕竟每天上班回家后时间有限，一大家子人等着吃饭，如果有预制菜，可以减少相当多的做菜时间。,193091961,1
"支持预制菜发展，支持餐饮良性竞争发展，这样也会减轻家庭做菜的家务负担，只是希望这个能更透明公开，不要让我在不知情不接受的情况下买单预制菜就好，就跟酸奶复原乳标上就好，旺仔牛奶这样的卖的不是很好嘛
另外肯德基的口味真的不同店还是有区别的，我们这就觉得有个万达那的特别好吃，其他同级别商场的也就一般般，还是要看最后一个工序发挥的",3380653,2
现在每到一个城市基本都是一样的餐馆一样的口味，想找一家不一样体验挺难的[辣眼睛],260975118,6
[doge]吃过几次从网上买的料理包，调料味重，咸。,432749800,7
"趋势又不是优势，这样发展下去祖先教给我们生存技能都不会了，当食物都交给他人来处理，人得疾病的概率只会越来越多，俗话说，病从口入。
在行业中提倡一种行为，需要考虑行业发展，做出有益的规划，显然预制菜没有考虑人的健康，是否有益。
如果这样发展下去，未来的孩子可能从来都不知道一道真正美味的饭菜，应该是什么味道。",99546659,5
以后就照着战锤40K来发展，下巢居民吃工业化生产的淀粉块儿，你还不一定能吃得上，顶层老爷们可以享受御用厨师精心烹制的从人类各星球运过来的珍馐美味，加油。,59395765,2
对预制菜没什么意见。关键是预制菜品质也太良莠不齐了，以前图方便去全家罗森什么的买那个预制菜便当，我觉得还行，虽然很多朋友说难吃。结果这几年外卖平台全是预制菜，有的难吃程度是比便利店的便当还要难吃5倍左右的。关键是便利店便当买十几块，有鸡腿等大型肉类的卖个16.18。现在杭州外卖的预制菜，很多都只有一点肉全是菜的那种普遍二十几，没有券的情况下冲击三十几。疯了吧。你要这么整的话直接跳过预制菜这一步弄能量棒能量胶囊岂不是更好，天天996的杭州打工人也不用在乎口味难吃了。,9369198,2
预制菜难吃又贵，怪味儿还刺鼻，每次点外卖我一闻味道就能猜个八九不离十，我直接倒了，现在每顿都是自己做，我还得感谢预制菜让我不点外卖了,1325603605,1
并不是预制菜不能吃。但是有提前告知的义务吧？我本来想吃现炒现做的，他一声不吭给你弄预制菜。又或者拿着预制菜卖着现炒的价格。这才是让人反感预制菜的原因。,375801820,1
"预制菜按现做的买谁知道也不好受
但老板会主动说是预制菜
消费者知道后自然不好受
最后饭店全是预制菜
消费者也不傻然后大家都买预制菜",523320063,1
之前付鹏老师也说过这个预制菜的话题，更多提到的是效率造就了预制菜的广泛使用，并且他也挺看好这个行业,660191063,5
工业化食品不应该是便宜吗？但是你卖的是现炒的价格,411723,6
可是就目前来看，菜包也好所谓的高科技调汤也好，和传统餐饮做的还是有差别的，一吃差别就出来了。就我在深圳送外卖观察，这边现炒快餐比其他的预制饭卖的好很多很多。,29627671,3
我看见好多人，居然说这是件好事，太短视了吧。拜托，这哪里是件好事了？就为了点外卖的那几块钱？当这些店门店被干掉的时候，同时相对应的就业岗位也被干掉了。有大量的人失业，你猜这些人失业之后转行会不会来抢你的工作？也意味着在餐饮行业找工作越来越难，相当于金字塔顶尖的那一撮人，才能在这个行业找到工作。为什么失业人越来越多，归根结底人新推出的东西它都在干掉某某岗位，你现在觉得这个好，那是因为你受益了。等新推出的东西来干掉你的岗位的时候，你还会觉得好吗？就算我们抵制不了，也不该说这个东西好啊。降本增效降本增效，不想办法增加更多的岗位，反而在干掉这些岗位。大家之所以计较那几块，无非就是因为大家太穷了。,397448362,2
为什么都觉得合理？量变引起质变，说明现在餐馆预制菜的占比在上升。以前花钱享受的厨师的手艺，现在同等价格吃预制菜。 假如我有忌口、有咸淡可以提前告知，可预制菜怎么办。而且有保质期的东西都是有防腐方法的。只要餐馆在菜单上提示出哪些是预制菜，感觉那样就影响不到大多数人。,260097197,2
